Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
33101,2,NEW,2020,Jeep,Renegade Limited,,21213,Gasoline,Glacier Metallic,24,Black,32,FWD,9-Speed Automatic,1.3,6,3,4.6,https://www.cars.com/vehicledetail/detail/792027877/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Mosaic Black,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802332642/overview/
33101,2,USED,2016,BMW,535 Gran Turismo i,,19997,Gasoline,Jet Black,19,Black,28,RWD,Automatic,,,53639,4.5,https://www.cars.com/vehicledetail/detail/808339464/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,18407,Gasoline,Black,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/800116285/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Silver Ice,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066430/overview/
33101,2,NEW,2020,Nissan,Versa S,,15740,Gasoline,Gun Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.6,https://www.cars.com/vehicledetail/detail/798552307/overview/
33101,2,USED,2010,Mercedes-Benz,SLK300,,7490,Gasoline,Obsidian Black Metallic,18,Black,26,RWD,7-Speed Automatic,3.0,6,100309,4.7,https://www.cars.com/vehicledetail/detail/801196102/overview/
33101,2,NEW,2019,Nissan,Kicks SV,,16974,Gasoline,Cayenne Red / Super Black,31,Charcoal,36,FWD,Automatic CVT,1.6,6,12,4.4,https://www.cars.com/vehicledetail/detail/795071620/overview/
33101,2,NEW,2019,Dodge,Journey SE Value Package,,17860,Gasoline,Gray Clearcoat,19,Black,25,FWD,4-Speed Automatic,2.4,6,20,3.8,https://www.cars.com/vehicledetail/detail/797137534/overview/
33101,2,USED,2016,Kia,Forte LX,,5995,Gasoline,Black,25,Black,37,FWD,6-Speed Automatic,1.8,6,76540,4.7,https://www.cars.com/vehicledetail/detail/786168064/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,18407,Gasoline,Black,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/800116187/overview/
33101,2,USED,2018,RAM,ProMaster 2500 High Roof,,19800,Gasoline,Bright White Clearcoat,,Black,,FWD,6-Speed Automatic,3.6,6,40575,4,https://www.cars.com/vehicledetail/detail/787116952/overview/
33101,2,NEW,2020,Nissan,Versa S,,15740,Gasoline,Brilliant Silver Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,13,4.6,https://www.cars.com/vehicledetail/detail/798552301/overview/
33101,2,NEW,2020,Nissan,Rogue Sport SV,,21755,Gasoline,White,25,Light Gray,32,FWD,Automatic CVT,2.0,6,12,4.7,https://www.cars.com/vehicledetail/detail/807299093/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Silver Ice,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/801896964/overview/
33101,2,NEW,2020,Nissan,Versa S,,15740,Gasoline,Cloud White,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.6,https://www.cars.com/vehicledetail/detail/798552328/overview/
33101,2,USED,2015,Chrysler,200 Limited,,3690,Gasoline,Gray,23,,36,FWD,9-Speed Automatic,2.4,6,144460,4.3,https://www.cars.com/vehicledetail/detail/806821082/overview/
33101,2,NEW,2020,Kia,Forte LXS,,16931,Gasoline,Gray,29,Black,40,FWD,Automatic CVT,2.0,6,10,4.5,https://www.cars.com/vehicledetail/detail/791572404/overview/
33101,2,USED,2015,Mitsubishi,Outlander Sport ES,,6991,Gasoline,White Pearl,24,Black,30,FWD,4-Speed Automatic,2.0,6,92266,4.5,https://www.cars.com/vehicledetail/detail/805146733/overview/
33101,2,NEW,2020,Jeep,Compass Limited,,22390,Gasoline,Velvet,22,Black,31,4WD,9-Speed Automatic,2.4,6,3,4.8,https://www.cars.com/vehicledetail/detail/798467724/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,18795,Gasoline,Summit White,26,Jet Black,31,FWD,Automatic,,,10,4.6,https://www.cars.com/vehicledetail/detail/807872579/overview/
33101,2,NEW,2020,Kia,Forte FE,,16331,Gasoline,Clear White,31,Black,41,FWD,Automatic CVT,2.0,6,5,4.5,https://www.cars.com/vehicledetail/detail/799116441/overview/
33101,2,NEW,2018,Mitsubishi,Outlander PHEV GT,,31794,Hybrid,Diamond White,,Black,,4WD,1-Speed Automatic,2.0,6,10,4.8,https://www.cars.com/vehicledetail/detail/763292131/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Summit White,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066423/overview/
33101,2,USED,2014,Chevrolet,Sonic LS,,4490,Gasoline,,26,,35,FWD,"Automatic, 6-Spd",,,59382,4.5,https://www.cars.com/vehicledetail/detail/786677805/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Summit White,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802092097/overview/
33101,2,USED,2017,Dodge,Journey SXT,,11700,Gasoline,Black,19,Black / Red,25,FWD,6-Speed Automatic,3.6,6,46181,4.7,https://www.cars.com/vehicledetail/detail/807170684/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,15737,Gasoline,Black,26,Black,31,FWD,6-Speed Automatic,1.4,6,8,4.6,https://www.cars.com/vehicledetail/detail/798407262/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Passion Fruit,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/801898269/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,18795,Gasoline,Satin Steel Metallic,26,Jet Black,31,FWD,Automatic,,,10,4.6,https://www.cars.com/vehicledetail/detail/807935640/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12708,Gasoline,Caribbean Blue,29,Jet Black/Jet Black,38,FWD,Automatic,,,5,4.9,https://www.cars.com/vehicledetail/detail/798902794/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Mosaic Black,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066431/overview/
33101,2,USED,2003,Ford,Explorer Sport Trac XLS,,3990,Gasoline,Green,16,Beige,20,RWD,5-Speed Automatic,4.0,6,108896,4.7,https://www.cars.com/vehicledetail/detail/807864438/overview/
33101,2,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Raspberry,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/804537564/overview/
