Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
63123,1,NEW,2020,Chevrolet,Spark LS,,12982,Gasoline,Mosaic Black,29,Jet Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/788437679/overview/
63123,1,NEW,2019,Nissan,Kicks SV,,18299,Gasoline,Super Black,31,Charcoal,36,FWD,Automatic CVT,1.6,6,,4.4,https://www.cars.com/vehicledetail/detail/790594489/overview/
63123,1,NEW,2020,Buick,Enclave Avenir,,47291,Gasoline,White Frost Tri-Coat,18,Ebony,26,FWD,9-Speed Automatic,3.6,6,7,5,https://www.cars.com/vehicledetail/detail/806751683/overview/
63123,1,NEW,2020,Nissan,Kicks SR,,21155,Gasoline,Brilliant Silver,31,Charcoal,36,FWD,Automatic CVT,1.6,6,5,4,https://www.cars.com/vehicledetail/detail/799061920/overview/
63123,1,NEW,2020,Buick,Enclave Avenir,,44854,Gasoline,Dark Slate Metallic,18,Ebony,26,FWD,9-Speed Automatic,3.6,6,7,5,https://www.cars.com/vehicledetail/detail/806034688/overview/
63123,1,NEW,2020,Chevrolet,Spark 1LT,,15006,Gasoline,Mosaic Black,29,Jet Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/788840251/overview/
63123,1,NEW,2020,Buick,Enclave Avenir,,50067,Gasoline,White Frost Tri-Coat,18,Ebony,26,AWD,9-Speed Automatic,3.6,6,7,5,https://www.cars.com/vehicledetail/detail/807479205/overview/
63123,1,NEW,2020,Nissan,Versa 1.6 SV,,17585,Gasoline,Aspen White,32,Graphite,40,FWD,Automatic CVT,1.6,6,,4.5,https://www.cars.com/vehicledetail/detail/796204391/overview/
63123,1,NEW,2020,Nissan,Versa 1.6 SV,,17679,Gasoline,Aspen White,32,Graphite,40,FWD,Automatic CVT,1.6,6,10,4.5,https://www.cars.com/vehicledetail/detail/798923444/overview/
63123,1,NEW,2020,Chevrolet,Spark LS,,12008,Gasoline,Orange Burst,29,Jet Black/Jet Black,38,FWD,Automatic,,,5,4.9,https://www.cars.com/vehicledetail/detail/789734184/overview/
63123,1,NEW,2020,Nissan,Versa 1.6 S,,,Gasoline,Monarch Orange Pearl Met,27,Sport Sr Fabric,35,FWD,,,,12,4.5,https://www.cars.com/vehicledetail/detail/797565446/overview/
63123,1,NEW,2020,Nissan,Versa S,,16090,Gasoline,Electric Blue Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,10,4.5,https://www.cars.com/vehicledetail/detail/805693137/overview/
63123,1,USED,2006,Jaguar,XJR,,8750,Gasoline,Platinum Silver,17,Ivory,24,RWD,6-Speed Automatic,4.2,8,85707,5,https://www.cars.com/vehicledetail/detail/798023734/overview/
63123,1,NEW,2019,Nissan,Kicks SV,,18299,Gasoline,Super Black,31,Charcoal,36,FWD,Automatic CVT,1.6,6,,4.4,https://www.cars.com/vehicledetail/detail/790594392/overview/
63123,1,NEW,2020,Chevrolet,Spark LS,,12982,Gasoline,Silver Ice Gray,29,Jet Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/786819917/overview/
63123,1,NEW,2020,Nissan,Kicks SR,,22193,Gasoline,Monarch Orange / Super Black,31,Charcoal,36,FWD,Automatic CVT,1.6,6,5,4,https://www.cars.com/vehicledetail/detail/797266067/overview/
63123,1,NEW,2020,Nissan,Rogue SV,,25373,Gasoline,Brilliant Silver Metallic,26,Charcoal,33,AWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/803394512/overview/
63123,1,NEW,2020,Buick,Envision Essence,,30731,Gasoline,Espresso,21,Light Neutral,27,FWD,6-Speed Automatic,2.5,6,7,4.8,https://www.cars.com/vehicledetail/detail/786310177/overview/
63123,1,NEW,2020,Chevrolet,Spark LS,,13194,Gasoline,Passion,29,Jet Black,38,FWD,Automatic CVT,1.4,6,8,4.9,https://www.cars.com/vehicledetail/detail/788687978/overview/
63123,1,NEW,2020,Nissan,Versa S,,15499,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,,4.5,https://www.cars.com/vehicledetail/detail/785867827/overview/
63123,1,NEW,2019,Kia,Cadenza SX Limited,,35872,Gasoline,Aurora Black,,Black,,FWD,8-Speed Automatic,3.3,6,10,4.2,https://www.cars.com/vehicledetail/detail/773110507/overview/
63123,1,USED,2006,Bentley,Continental Flying Spur,,31840,Gasoline,Dark Sapphire,11,Saddle,18,AWD,6-Speed Automatic,6.0,0,52710,5,https://www.cars.com/vehicledetail/detail/801537469/overview/
63123,1,NEW,2020,Hyundai,Ioniq Hybrid SEL,,28385,Hybrid,Ceramic White,55,Dark Gray,54,FWD,6-Speed Automatic with Auto-Shift,1.6,6,9,5,https://www.cars.com/vehicledetail/detail/795455570/overview/
63123,1,NEW,2020,Chevrolet,Trax LS,,17294,Gasoline,Summit White / White,26,,31,FWD,6-Speed Automatic,1.4,6,18,4.6,https://www.cars.com/vehicledetail/detail/799451106/overview/
63123,1,NEW,2019,Nissan,Kicks SV,,20329,Gasoline,Cayenne Red,31,Charcoal,36,FWD,Automatic CVT,1.6,6,,4.4,https://www.cars.com/vehicledetail/detail/791463563/overview/
63123,1,NEW,2020,Nissan,Versa S,,15971,Gasoline,Brilliant Silver Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,,4.5,https://www.cars.com/vehicledetail/detail/793429387/overview/
63123,1,NEW,2020,Buick,Encore Preferred,,15965,Gasoline,Ebony Twilight Metallic,25,Ebony,30,FWD,6-Speed Automatic,1.4,6,8,4.8,https://www.cars.com/vehicledetail/detail/782753445/overview/
63123,1,NEW,2020,Nissan,Rogue Sport SV,,23600,Gasoline,Caspian Blue,25,Light Gray,32,AWD,Automatic CVT,2.0,6,,4.7,https://www.cars.com/vehicledetail/detail/802183028/overview/
63123,1,NEW,2020,Buick,Enclave Avenir,,45454,Gasoline,White Frost Tri-Coat,18,Ebony,26,FWD,9-Speed Automatic,3.6,6,7,5,https://www.cars.com/vehicledetail/detail/806751733/overview/
63123,1,NEW,2019,Nissan,Kicks SV,,18879,Gasoline,Super Black,31,Charcoal,36,FWD,Automatic CVT,1.6,6,,4.4,https://www.cars.com/vehicledetail/detail/787635527/overview/
63123,1,NEW,2020,Nissan,Versa S,,14442,Gasoline,Black,27,Charcoal,35,FWD,5-Speed Manual,1.6,6,10,4.5,https://www.cars.com/vehicledetail/detail/804244646/overview/
