Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
63123,4,NEW,2020,Chevrolet,Trax LS,,17789,Gasoline,Mosaic Black Metallic,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,6,4.6,https://www.cars.com/vehicledetail/detail/801150643/overview/
63123,4,NEW,2020,Buick,Envision Essence,,30731,Gasoline,Chili Red Metallic,21,Light Neutral,27,FWD,6-Speed Automatic,2.5,6,7,4.8,https://www.cars.com/vehicledetail/detail/787390736/overview/
63123,4,USED,2016,Dodge,Dart SXT Sport,,12295,Gasoline,Black,25,,36,FWD,6-Speed Automatic,2.0,6,63998,4.6,https://www.cars.com/vehicledetail/detail/805584983/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,25338,Gasoline,Magnetic Black,26,Charcoal,33,AWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/798526222/overview/
63123,4,USED,2010,Honda,Accord Crosstour EX-L,,14290,Gasoline,White,17,Black,25,FWD,5-Speed Automatic,3.5,6,77038,4.8,https://www.cars.com/vehicledetail/detail/807059462/overview/?isShippableInsideSearchRadius
63123,4,NEW,2020,Nissan,Kicks SV,,20465,Gasoline,Brilliant Silver,31,Charcoal,36,FWD,Automatic CVT,1.6,6,4,4,https://www.cars.com/vehicledetail/detail/797341695/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,26208,Gasoline,Scarlet Ember,26,Beige,33,FWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/785743503/overview/
63123,4,NEW,2020,Nissan,Versa 1.6 SR,,17724,Gasoline,Gun Metallic,32,Gray,40,FWD,Automatic CVT,1.6,6,5,4.6,https://www.cars.com/vehicledetail/detail/786787242/overview/
63123,4,NEW,2020,Buick,Enclave Essence,,34458,Gasoline,Ebony Twilight Metallic,18,Dark Galvanized,26,FWD,9-Speed Automatic,3.6,6,7,5,https://www.cars.com/vehicledetail/detail/806629883/overview/
63123,4,NEW,2020,Buick,Enclave Essence,,38738,Gasoline,White Frost Tri-Coat,18,Shale,26,FWD,9-Speed Automatic,3.6,6,7,5,https://www.cars.com/vehicledetail/detail/788482656/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,25619,Gasoline,Magnetic Black,26,Charcoal,33,AWD,Automatic CVT,2.5,6,3,4.6,https://www.cars.com/vehicledetail/detail/800289014/overview/
63123,4,USED,2017,MINI,Clubman Cooper S ALL4,,20590,Gasoline,Black,21,Black,30,AWD,8-Speed Automatic,2.0,6,25614,5,https://www.cars.com/vehicledetail/detail/808489157/overview/?isShippableInsideSearchRadius
63123,4,NEW,2020,Buick,Enclave Avenir,,49467,Gasoline,Dark Slate Metallic,18,Chestnut,26,AWD,9-Speed Automatic,3.6,6,7,5,https://www.cars.com/vehicledetail/detail/807479262/overview/
63123,4,NEW,2020,Buick,Enclave Avenir,,50067,Gasoline,White Frost Tri-Coat,18,Chestnut,26,AWD,9-Speed Automatic,3.6,6,7,5,https://www.cars.com/vehicledetail/detail/806630161/overview/
63123,4,NEW,2020,Nissan,Rogue SL,,29246,Gasoline,Gun Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/802660810/overview/
63123,4,NEW,2020,Nissan,Rogue SV,,25415,Gasoline,Magnetic Black,26,Charcoal,33,FWD,Automatic CVT,2.5,6,,4.6,https://www.cars.com/vehicledetail/detail/797896938/overview/
63123,4,NEW,2019,Dodge,Journey SE,,16699,Gasoline,Pitch Black Clearcoat,19,Black,25,FWD,Automatic,,,37,3.8,https://www.cars.com/vehicledetail/detail/808232780/overview/
63123,4,NEW,2019,Dodge,Journey SE,,17250,Gasoline,Vice White,19,Black,25,FWD,Automatic,,,12,3.8,https://www.cars.com/vehicledetail/detail/795254257/overview/
