Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
70032,1,NEW,2020,Nissan,Versa 1.6 SV,,17540,Gasoline,Black,32,Graphite,40,FWD,Automatic CVT,1.6,6,8,4.5,https://www.cars.com/vehicledetail/detail/784429125/overview/
70032,1,NEW,2019,Nissan,NV Passenger NV3500 HD SL V8,,38448,Gasoline,Glacier White,,Beige,,RWD,7-Speed Automatic,5.6,8,14,,https://www.cars.com/vehicledetail/detail/784473918/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SV,,17434,Gasoline,Aspen White,32,Graphite,40,FWD,Automatic CVT,1.6,6,11,4.5,https://www.cars.com/vehicledetail/detail/786371761/overview/
70032,1,USED,2017,Dodge,Journey SE,,16000,Gasoline,Red Line,19,Black / Red,25,FWD,4-Speed Automatic,2.4,6,32608,4.7,https://www.cars.com/vehicledetail/detail/805971829/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,24561,Gasoline,Brilliant Silver Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/799662412/overview/
70032,1,NEW,2020,Chevrolet,Spark 1LT,,15545,Gasoline,Toasted Marshmallow Metallic,29,Jet Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/802234369/overview/
70032,1,NEW,2020,Buick,Envision Preferred,,23990,Gasoline,Chili Red Metallic,21,Light Neutral,27,FWD,6-Speed Automatic,2.5,6,2127,4.8,https://www.cars.com/vehicledetail/detail/790963396/overview/
70032,1,NEW,2020,Chevrolet,Trax LS,,14365,Gasoline,Black Metallic,26,Black,31,FWD,6-Speed Automatic,1.4,6,7,4.6,https://www.cars.com/vehicledetail/detail/800159493/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SV,,17540,Gasoline,Gun Metallic,32,Graphite,40,FWD,Automatic CVT,1.6,6,8,4.5,https://www.cars.com/vehicledetail/detail/784429119/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SR,,17964,Gasoline,Brilliant Silver Metallic,32,Gray,40,FWD,Automatic CVT,1.6,6,8,4.5,https://www.cars.com/vehicledetail/detail/785697957/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SV,,17540,Gasoline,Brilliant Silver Metallic,32,Graphite,40,FWD,Automatic CVT,1.6,6,11,4.5,https://www.cars.com/vehicledetail/detail/786809809/overview/
70032,1,NEW,2020,Nissan,Versa S,,16082,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,10,4.5,https://www.cars.com/vehicledetail/detail/807857497/overview/
70032,1,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Granite,,Black,,FWD,4-Speed Automatic,2.4,6,90,5,https://www.cars.com/vehicledetail/detail/806608826/overview/
70032,1,USED,2015,Chrysler,200 Limited,,10000,Gasoline,Vivid Blue,23,Black,36,FWD,9-Speed Automatic,2.4,6,67055,4.3,https://www.cars.com/vehicledetail/detail/804876496/overview/
70032,1,USED,2005,Lexus,SC 430,,12950,Gasoline,Green,18,Beige,23,RWD,Automatic,,,66464,4.9,https://www.cars.com/vehicledetail/detail/803768699/overview/
70032,1,NEW,2020,Chevrolet,Sonic LT,,17020,Gasoline,Gray Metallic,26,Jet Black,34,FWD,6-Speed Automatic,1.4,6,7,4.5,https://www.cars.com/vehicledetail/detail/795929912/overview/
70032,1,NEW,2020,Nissan,Rogue Sport SV,,22721,Gasoline,Magnetic Black,25,Charcoal,32,FWD,Automatic CVT,2.0,6,10,4.7,https://www.cars.com/vehicledetail/detail/799209183/overview/
70032,1,NEW,2019,Buick,Regal TourX Essence,,26962,Gasoline,White Frost Tri-Coat,21,,29,AWD,8-Speed Automatic,2.0,6,2960,4.6,https://www.cars.com/vehicledetail/detail/768972271/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,24561,Gasoline,Gun Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/801911497/overview/
70032,1,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Pitch Black Clearcoat,,Black,,FWD,4-Speed Automatic,2.4,6,2,5,https://www.cars.com/vehicledetail/detail/808358787/overview/
70032,1,NEW,2019,Cadillac,XT4 Sport,,41781,Gasoline,Twilight Blue Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,78,3.2,https://www.cars.com/vehicledetail/detail/778042559/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SV,,17540,Gasoline,Gun Metallic,32,Graphite,40,FWD,Automatic CVT,1.6,6,8,4.5,https://www.cars.com/vehicledetail/detail/785698026/overview/
70032,1,NEW,2019,Cadillac,XT4 Premium Luxury,,38315,Gasoline,Atlantic Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,8938,3.2,https://www.cars.com/vehicledetail/detail/783889158/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SV,,17636,Gasoline,Electric Blue Metallic,32,Graphite,40,FWD,Automatic CVT,1.6,6,395,4.5,https://www.cars.com/vehicledetail/detail/786875588/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,26185,Gasoline,Magnetic Black,26,Charcoal,33,FWD,Automatic CVT,2.5,6,5,4.6,https://www.cars.com/vehicledetail/detail/808381436/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,24561,Gasoline,Gun Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/799209283/overview/
70032,1,NEW,2020,Chevrolet,Sonic LS,,15727,Gasoline,Summit White,26,,34,FWD,6-Speed Automatic,1.4,6,10,4.5,https://www.cars.com/vehicledetail/detail/806948521/overview/
70032,1,NEW,2020,Nissan,Rogue Sport SV,,23085,Gasoline,Scarlet Ember,25,Charcoal,32,FWD,Automatic CVT,2.0,6,1,4.7,https://www.cars.com/vehicledetail/detail/808381466/overview/
70032,1,NEW,2019,Cadillac,XT4 Sport,,42119,Gasoline,Twilight Blue Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,12,3.2,https://www.cars.com/vehicledetail/detail/778042502/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,24561,Gasoline,Magnetic Black,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/799662579/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SR,,18024,Gasoline,Aspen White,32,Gray,40,FWD,Automatic CVT,1.6,6,8,4.5,https://www.cars.com/vehicledetail/detail/786701020/overview/
70032,1,NEW,2020,Nissan,Kicks SV,,22590,Gasoline,Cayenne Red,31,Charcoal,36,FWD,Automatic CVT,1.6,6,10,4,https://www.cars.com/vehicledetail/detail/799082796/overview/
70032,1,NEW,2019,Cadillac,XT4 Sport,,39422,Gasoline,Shadow Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,41,3.2,https://www.cars.com/vehicledetail/detail/778042253/overview/
70032,1,NEW,2020,Nissan,Versa S,,16082,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,10,4.5,https://www.cars.com/vehicledetail/detail/807452389/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SV,,17991,Gasoline,Scarlet Ember,32,Graphite,40,FWD,Automatic CVT,1.6,6,8,4.5,https://www.cars.com/vehicledetail/detail/786810046/overview/
70032,1,USED,2007,Nissan,Xterra S,,6791,Gasoline,Midnight Blue,17,,21,RWD,5-Speed Automatic,4.0,6,115466,4.6,https://www.cars.com/vehicledetail/detail/806799375/overview/
70032,1,NEW,2020,Nissan,Rogue SL,,31817,Gasoline,Magnetic Black,26,Charcoal,33,FWD,Automatic CVT,2.5,6,11,4.6,https://www.cars.com/vehicledetail/detail/793326826/overview/
70032,1,NEW,2020,Chevrolet,Trax LS,,17999,Gasoline,Mosaic Black Metallic,26,,31,FWD,6-Speed Automatic,1.4,6,10,4.6,https://www.cars.com/vehicledetail/detail/793646434/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,24717,Gasoline,Magnetic Black,26,Charcoal,33,FWD,Automatic CVT,2.5,6,11,4.6,https://www.cars.com/vehicledetail/detail/799209277/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,24981,Gasoline,Brilliant Silver Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/802024860/overview/
70032,1,NEW,2020,Nissan,Pathfinder SV,,29876,Gasoline,Gun Metallic,20,Charcoal,27,FWD,Automatic CVT,3.5,6,4,5,https://www.cars.com/vehicledetail/detail/808381629/overview/
70032,1,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,White,,Light Frost,,FWD,4-Speed Automatic,2.4,6,13,5,https://www.cars.com/vehicledetail/detail/806608778/overview/
70032,1,NEW,2020,Nissan,Versa 1.6 SV,,17991,Gasoline,Scarlet Ember,32,Graphite,40,FWD,Automatic CVT,1.6,6,8,4.5,https://www.cars.com/vehicledetail/detail/786371994/overview/
70032,1,NEW,2020,Nissan,Rogue SL,,31720,Gasoline,White,26,Beige,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/800581557/overview/
70032,1,NEW,2019,Jaguar,I-PACE EV400 SE,,,Gasoline,Silicon Silver,,Ebony / Ebony,,AWD,Automatic,,,22,4.1,https://www.cars.com/vehicledetail/detail/793446514/overview/
70032,1,NEW,2019,Cadillac,XT4 Sport,,37755,Gasoline,Radiant Silver Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,7038,3.2,https://www.cars.com/vehicledetail/detail/778042555/overview/
70032,1,NEW,2019,Nissan,Versa 1.6 SV,,16264,Gasoline,Red,31,Charcoal,39,FWD,Automatic CVT,1.6,6,107,4.5,https://www.cars.com/vehicledetail/detail/779252406/overview/
70032,1,NEW,2020,Nissan,Kicks SR,,22165,Gasoline,Aspen White / Super Black,31,Charcoal,36,FWD,Automatic CVT,1.6,6,10,4,https://www.cars.com/vehicledetail/detail/804952014/overview/
70032,1,NEW,2020,Nissan,Rogue Sport SV,,22429,Gasoline,Caspian Blue,25,Light Gray,32,FWD,Automatic CVT,2.0,6,11,4.7,https://www.cars.com/vehicledetail/detail/799209281/overview/
70032,1,NEW,2019,Nissan,Rogue Sport SL,,27696,Gasoline,White,25,Light Gray,32,FWD,Automatic CVT,2.0,6,9,4.6,https://www.cars.com/vehicledetail/detail/794814990/overview/
70032,1,USED,2005,Lexus,LX 470,,17820,Gasoline,Green,13,Beige,17,4WD,5-Speed Automatic,4.7,8,115362,4.4,https://www.cars.com/vehicledetail/detail/805341257/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,24561,Gasoline,Brilliant Silver Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/799209291/overview/
70032,1,NEW,2020,Nissan,Rogue SV,,24561,Gasoline,Magnetic Black,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/798879560/overview/
70032,1,NEW,2019,Kia,Cadenza Technology,,30192,Gasoline,Snow White Pearl,20,Black,27,FWD,8-Speed Automatic,3.3,6,9,4.2,https://www.cars.com/vehicledetail/detail/796452739/overview/
70032,1,NEW,2020,Nissan,Rogue Sport SL,,26261,Gasoline,Gun Metallic,25,Charcoal,32,FWD,Automatic CVT,2.0,6,9,4.7,https://www.cars.com/vehicledetail/detail/796218159/overview/
70032,1,NEW,2020,Nissan,Versa S,,16537,Gasoline,Electric Blue Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,10,4.5,https://www.cars.com/vehicledetail/detail/807857471/overview/
70032,1,NEW,2020,Hyundai,Accent SE,,16435,Gasoline,Silver,29,Black,39,FWD,Automatic CVT,1.6,6,9,4.6,https://www.cars.com/vehicledetail/detail/806172809/overview/
70032,1,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,White,,Black,,FWD,4-Speed Automatic,2.4,6,10,5,https://www.cars.com/vehicledetail/detail/806608895/overview/
70032,1,USED,2015,Jeep,Renegade Latitude,,13500,Gasoline,Mojave,24,Black,31,FWD,9-Speed Automatic,2.4,6,51315,4.1,https://www.cars.com/vehicledetail/detail/801811570/overview/
70032,1,NEW,2019,Cadillac,XT4 Sport,,38265,Gasoline,Twilight Blue Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,11,3.2,https://www.cars.com/vehicledetail/detail/778042250/overview/
70032,1,USED,2016,Lexus,NX 200t,,21460,Gasoline,Black,,Black,,FWD,Automatic,,,40588,4.9,https://www.cars.com/vehicledetail/detail/803626119/overview/?isShippableInsideSearchRadius
70032,1,NEW,2020,Nissan,Rogue SV,,24571,Gasoline,Brilliant Silver Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,11,4.6,https://www.cars.com/vehicledetail/detail/803075655/overview/
70032,1,NEW,2020,Nissan,Rogue Sport SL,,28658,Gasoline,Scarlet Ember,25,Charcoal,32,FWD,Automatic CVT,2.0,6,10,4.7,https://www.cars.com/vehicledetail/detail/796921155/overview/
70032,1,NEW,2019,Cadillac,XT4 Sport,,39422,Gasoline,Twilight Blue Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,18,3.2,https://www.cars.com/vehicledetail/detail/778042211/overview/
70032,1,NEW,2019,Cadillac,XT4 Sport,,39815,Gasoline,Autumn Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,7304,3.2,https://www.cars.com/vehicledetail/detail/783889159/overview/
70032,2,NEW,2019,Hyundai,Sonata Hybrid SE,,21995,Hybrid,Metropolis Gray,40,Gray,46,FWD,6-Speed Automatic,2.0,6,19,5,https://www.cars.com/vehicledetail/detail/788589270/overview/
70032,2,USED,2007,Ford,Explorer Sport Trac Limited,,10699,Gasoline,Maroon,15,Camel,20,RWD,5-Speed Automatic,4.0,6,82149,4.6,https://www.cars.com/vehicledetail/detail/792634076/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Pitch Black Clearcoat,,Light Frost,,FWD,4-Speed Automatic,2.4,6,9,5,https://www.cars.com/vehicledetail/detail/806609058/overview/
70032,2,USED,2014,Hyundai,Santa Fe Sport 2.4L,,14000,Gasoline,Cabo Bronze,20,Beige,27,FWD,6-Speed Automatic,2.4,6,65894,4.6,https://www.cars.com/vehicledetail/detail/807917254/overview/
70032,2,USED,2015,Nissan,Sentra SV,,8990,Gasoline,Brilliant Silver,29,Charcoal,39,FWD,Automatic CVT,1.8,6,80341,4.6,https://www.cars.com/vehicledetail/detail/807917980/overview/
70032,2,NEW,2020,Nissan,Rogue SV,,24712,Gasoline,Gun Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,9,4.6,https://www.cars.com/vehicledetail/detail/794845882/overview/
70032,2,USED,2016,Ford,Taurus SEL,,14800,Gasoline,Blue Jeans,18,Charcoal Black,27,FWD,6-Speed Automatic,3.5,6,23156,4.8,https://www.cars.com/vehicledetail/detail/802600399/overview/
70032,2,NEW,2020,Nissan,Rogue S,,23632,Gasoline,Caspian Blue,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/805415978/overview/
70032,2,NEW,2019,Chevrolet,Trax LT,,14435,Gasoline,Summit White,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,4970,4.3,https://www.cars.com/vehicledetail/detail/782611725/overview/
70032,2,NEW,2020,Nissan,Rogue Sport S,,22151,Gasoline,Scarlet Ember,24,Charcoal,30,FWD,Automatic CVT,2.0,6,10,4.7,https://www.cars.com/vehicledetail/detail/806202811/overview/
70032,2,NEW,2020,Nissan,Kicks S,,19071,Gasoline,Gun Metallic,31,Charcoal,36,FWD,Automatic CVT,1.6,6,10,4,https://www.cars.com/vehicledetail/detail/807452525/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,23006,Gasoline,Billet Clearcoat,,Black,,FWD,4-Speed Automatic,2.4,6,11,5,https://www.cars.com/vehicledetail/detail/803928280/overview/
70032,2,NEW,2020,Chevrolet,Trax LS,,18989,Gasoline,Mosaic Black Metallic,26,,31,FWD,6-Speed Automatic,1.4,6,10,4.6,https://www.cars.com/vehicledetail/detail/806558241/overview/
70032,2,NEW,2019,Chevrolet,Trax LT,,14435,Gasoline,Summit White,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,2375,4.3,https://www.cars.com/vehicledetail/detail/782611775/overview/
70032,2,NEW,2019,Cadillac,XT5 Luxury,,42990,Gasoline,Shadow Metallic,18,Jet Black,25,FWD,8-Speed Automatic,3.6,6,7614,4.3,https://www.cars.com/vehicledetail/detail/802925879/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Pitch Black Clearcoat,,Light Frost,,FWD,4-Speed Automatic,2.4,6,9,5,https://www.cars.com/vehicledetail/detail/806608893/overview/
70032,2,NEW,2020,Nissan,Rogue S,,23632,Gasoline,Glacier White,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/805415820/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,White,,Light Frost,,FWD,4-Speed Automatic,2.4,6,15,5,https://www.cars.com/vehicledetail/detail/803928369/overview/
70032,2,NEW,2019,Jaguar,I-PACE EV400 SE,,,Gasoline,Silicon Silver,,Ebony / Ebony,,AWD,Automatic,,,14,4.1,https://www.cars.com/vehicledetail/detail/793446886/overview/
70032,2,NEW,2020,Nissan,Rogue S,,23632,Gasoline,Brilliant Silver Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/805415822/overview/
70032,2,NEW,2020,Nissan,Kicks SV,,20822,Gasoline,Gun Metallic / Monarch Orange,31,Charcoal,36,FWD,Automatic CVT,1.6,6,11,4,https://www.cars.com/vehicledetail/detail/797067402/overview/
70032,2,NEW,2020,Nissan,Kicks SV,,20649,Gasoline,Gun Metallic,31,Charcoal,36,FWD,Automatic CVT,1.6,6,4,4,https://www.cars.com/vehicledetail/detail/797067403/overview/
70032,2,NEW,2020,Nissan,Kicks S,,19071,Gasoline,Brilliant Silver,31,Charcoal,36,FWD,Automatic CVT,1.6,6,10,4,https://www.cars.com/vehicledetail/detail/807857730/overview/
70032,2,NEW,2020,Chevrolet,Sonic LT,,17965,Gasoline,Gray Metallic,26,Jet Black,34,FWD,6-Speed Automatic,1.4,6,6,4.5,https://www.cars.com/vehicledetail/detail/795929900/overview/
70032,2,NEW,2019,Cadillac,XT4 Sport,,43055,Gasoline,Radiant Silver Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,16,3.2,https://www.cars.com/vehicledetail/detail/778042459/overview/
70032,2,NEW,2019,Cadillac,XT4 Sport,,42899,Gasoline,Crystal White Tri-Coat,24,Jet Black,30,AWD,9-Speed Automatic,2.0,6,11,3.2,https://www.cars.com/vehicledetail/detail/778042175/overview/
70032,2,NEW,2020,Nissan,Rogue S,,23632,Gasoline,Magnetic Black,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/805415821/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Blue Pearl,,Light Frost,,FWD,4-Speed Automatic,2.4,6,15,5,https://www.cars.com/vehicledetail/detail/806527264/overview/
70032,2,NEW,2019,Cadillac,XT4 Sport,,43380,Gasoline,Stellar Black Metallic,24,Jet Black,30,FWD,9-Speed Automatic,2.0,6,2253,3.2,https://www.cars.com/vehicledetail/detail/778042234/overview/
70032,2,NEW,2020,Ford,EcoSport S,,17488,Gasoline,Shadow,23,Medium Light Stone,29,FWD,6-Speed Automatic,1.0,2,14,4.2,https://www.cars.com/vehicledetail/detail/802883682/overview/
70032,2,NEW,2020,Nissan,Rogue SL,,29325,Gasoline,Magnetic Black,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/807134783/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,White,,Black,,FWD,4-Speed Automatic,2.4,6,2,5,https://www.cars.com/vehicledetail/detail/806715977/overview/
70032,2,NEW,2020,Nissan,Rogue S,,24383,Gasoline,Gun Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/806203235/overview/
70032,2,USED,2013,Honda,Crosstour EX-L,,12542,Gasoline,White Diamond Pearl,20,Beige,30,FWD,5-Speed Automatic,2.4,6,60667,4.6,https://www.cars.com/vehicledetail/detail/806275031/overview/
70032,2,NEW,2020,Nissan,Rogue S,,23632,Gasoline,Gun Metallic,26,Charcoal,33,FWD,Automatic CVT,2.5,6,10,4.6,https://www.cars.com/vehicledetail/detail/804952052/overview/
70032,2,NEW,2019,Volvo,S60 T5 Momentum,,31000,Gasoline,Black Stone,24,Charcoal,36,FWD,8-Speed Automatic,2.0,6,0,5,https://www.cars.com/vehicledetail/detail/785719161/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,23619,Gasoline,Granite,,Black,,FWD,4-Speed Automatic,2.4,6,9,5,https://www.cars.com/vehicledetail/detail/806608757/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,23619,Gasoline,Granite,,Black,,FWD,4-Speed Automatic,2.4,6,9,5,https://www.cars.com/vehicledetail/detail/806608748/overview/
70032,2,USED,2009,BMW,X5 xDrive48i,,8993,Gasoline,Silver,14,,19,AWD,6-Speed Automatic,4.8,8,92666,4.4,https://www.cars.com/vehicledetail/detail/805145193/overview/
70032,2,NEW,2019,Volkswagen,Golf Alltrack TSI SE,,26874,Gasoline,Great Falls Green,21,Titan Black,30,AWD,6-Speed Automatic with Auto-Shift,1.8,6,2,4.8,https://www.cars.com/vehicledetail/detail/800646689/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Billet Clearcoat,,Black,,FWD,4-Speed Automatic,2.4,6,9,5,https://www.cars.com/vehicledetail/detail/806608520/overview/
70032,2,NEW,2020,Nissan,Rogue SV,,24712,Gasoline,Caspian Blue,26,Charcoal,33,FWD,Automatic CVT,2.5,6,12,4.6,https://www.cars.com/vehicledetail/detail/795155568/overview/
70032,2,NEW,2019,Dodge,Journey SE Value Package,,18766,Gasoline,Pitch Black Clearcoat,19,Black,25,FWD,4-Speed Automatic,2.4,6,5,3.8,https://www.cars.com/vehicledetail/detail/790773517/overview/
70032,2,USED,2017,Dodge,Journey SXT,,12500,Gasoline,Pitch Black Clearcoat,19,Black / Red,25,FWD,6-Speed Automatic,3.6,6,38735,4.7,https://www.cars.com/vehicledetail/detail/801811241/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Billet Clearcoat,,Light Frost,,FWD,4-Speed Automatic,2.4,6,9,5,https://www.cars.com/vehicledetail/detail/805386292/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Billet Clearcoat,,Light Frost,,FWD,4-Speed Automatic,2.4,6,10,5,https://www.cars.com/vehicledetail/detail/803928277/overview/
70032,2,NEW,2020,Dodge,Journey SE Value,,21491,Gasoline,Granite,,Light Frost,,FWD,4-Speed Automatic,2.4,6,10,5,https://www.cars.com/vehicledetail/detail/803321751/overview/
